word,label
rajut,correct
rajutan,correct
rak,correct
raka,correct
rakaat,correct
rakang,correct
rakanita,correct
rakara,correct
rakat,correct
rakawira,correct
rakbol,correct
rakeho,correct
raker,correct
rakerdasus,correct
rakernas,correct
raket,correct
raketiring,correct
rakila,correct
rakis,correct
rakit,correct
rakitan,correct
rakitis,correct
rakna,correct
rakola,correct
rakor,correct
rakornis,correct
raksa,correct
raksabumi,correct
raksasa,correct
raksasi,correct
rakuk,correct
rakung,correct
rakungan,correct
rakyat,correct
rakyu,correct
ralat,correct
ram,correct
rama,correct
rama-rama,correct
ramadan,correct
ramah-tamah,correct
ramal,correct
ramalan,correct
ramanda,correct
ramania,correct
ramas,correct
ramayana,correct
rambahan,correct
rambai,correct
rambak,correct
rambanan,correct
rambang,correct
rambat,correct
rambatan,correct
rambi,correct
rambu,correct
rambu-rambu,correct
rambun,correct
rambung,correct
rambusa,correct
rambut,correct
rambutan,correct
rambuti,correct
ramen,correct
ramet,correct
rami,correct
ramifikasi,correct
ramin,correct
ramirezi,correct
rampa,correct
rampai,correct
rampaian,correct
rampasan,correct
rampatan,correct
rampi,correct
rampok,correct
ramu-ramuan,correct
ramuan,correct
ramus,correct
rana,correct
ranah,correct
ranau,correct
ranca,correct
rancah,correct
rancakan,correct
rancaman,correct
rancang,correct
rancangan,correct
rancap,correct
randa,correct
randai,correct
randajawa,correct
randang,correct
randi,correct
randis,correct
randu,correct
rang,correct
rangak,correct
rangam,correct
rangas,correct
rangga,correct
ranggah,correct
ranggas,correct
ranggit,correct
ranggung,correct
rangin,correct
rangina,correct
ranginan,correct
rangka,correct
rangkai,correct
rangkakan,correct
rangkang,correct
rangkap,correct
rangkaya,correct
rangkiang,correct
rangkik,correct
rangking,correct
rangkok,correct
rangkong,correct
rangkulan,correct
rangkuman,correct
rangkungan,correct
rangkup,correct
rango-rango,correct
rangrang,correct
rangrangan,correct
rangsang,correct
rangsangan,correct
rangu,correct
rangup,correct
rani,correct
ranivor,correct
ranjang,correct
ranjau,correct
ranji,correct
rankine,correct
ranmor,correct
rano,correct
ranpur,correct
ransel,correct
ransum,correct
ransuman,correct
rantab,correct
rantai,correct
rantaian,correct
rantang,correct
rantangan,correct
rantap,correct
rantau,correct
ranti,correct
ranting,correct
rantis,correct
rantus,correct
rap,correct
rapak,correct
rapang,correct
rapat,correct
rapatan,correct
rapbd,correct
rapbn,correct
rapel,correct
rapi,correct
rapiah,correct
rapik,correct
rapim,correct
rapor,correct
raporan,correct
rapsodi,correct
rapu,correct
rapun,correct
raraha,correct
rarak,correct
rarangan,correct
ras,correct
rasa,correct
rasam,correct
rasamala,correct
rasau,correct
rasawa,correct
rasberi,correct
rase,correct
rasem,correct
rasemisasi,correct
rasi,correct
rasialis,correct
rasialisme,correct
rasian,correct
rasio,correct
rasionalis,correct
rasionalisasi,correct
rasionalisme,correct
rasionalitas,correct
rasisme,correct
raskin,correct
raspatorium,correct
rasta,correct
raster,correct
rasuah,correct
rasuk,correct
rasul,correct
rasulullah,correct
rasyid,correct
rasywah,correct
rat,correct
rata,correct
ratahan,correct
ratapan,correct
ratep,correct
ratib,correct
ratifikasi,correct
ratna,correct
ratu,correct
ratumbanua,correct
ratun,correct
ratus,correct
rau,correct
raudah,correct
raum,correct
raung,correct
raungan,correct
raupan,correct
raut,correct
rautan,correct
ravioli,correct
rawa,correct
rawah,correct
rawai,correct
rawan,correct
rawang,correct
rawas,correct
rawatan,correct
rawatib,correct
rawayan,correct
rawi,correct
rawin,correct
rawinsonde,correct
rawis,correct
rawon,correct
raya,correct
rayahan,correct
rayan,correct
rayap,correct
rayapan,correct
rayleigh,correct
rayon,correct
rayonisasi,correct
rayu,correct
rayuan,correct
razia,correct
rdg,correct
rdtr,correct
rea,correct
reagen,correct
reagensia,correct
reak,correct
reaksi,correct
reaktan,correct
reaktans,correct
reaktansi,correct
reaktivitas,correct
reakton,correct
reaktor,correct
reaktualisasi,correct
realis,correct
realisasi,correct
realisme,correct
realitas,correct
realokasi,correct
realpolitik,correct
reasuradur,correct
reasuransi,correct
reaumur,correct
reba,correct
rebab,correct
rebahan,correct
reban,correct
rebana,correct
rebanan,correct
rebas-rebas,correct
rebek,correct
rebekan,correct
rebewes,correct
reboisasi,correct
rebok,correct
rebon,correct
rebuk,correct
rebung,correct
rebusan,correct
rebutan,correct
reca,correct
recak,correct
recikan,correct
recup,correct
redaksi,correct
redaktur,correct
redaman,correct
redang,correct
redap,correct
rede,correct
redenominasi,correct
redih,correct
redoks,correct
redpel,correct
reduksi,correct
reduksionisme,correct
reduktase,correct
redum,correct
reduplikasi,correct
reduzat,correct
reedukasi,correct
reekspor,correct
referat,correct
referen,correct
referendaris,correct
referendum,correct
referensi,correct
reflasi,correct
refleks,correct
refleksi,correct
refleksologi,correct
reflektometer,correct
reflektor,correct
refluks,correct
reformasi,correct
reformis,correct
refraksi,correct
refraktometer,correct
refraktometri,correct
refraktor,correct
refraktori,correct
refrein,correct
refrigeran,correct
refrigerator,correct
regan,correct
regata,correct
regel,correct
regelasi,correct
regen,correct
regenerasi,correct
regensi,correct
reggae,correct
regi,correct
regio,correct
region,correct
regionalisme,correct
register,correct
registrasi,correct
regisur,correct
reglemen,correct
regol,correct
regolit,correct
regresi,correct
regu,correct
regularisasi,correct
regulasi,correct
regulator,correct
regurgitasi,correct
rehab,correct
rehabilitasi,correct
rehal,correct
rehidrasi,correct
rei,correct
reideologisasi,correct
reifikasi,correct
reindoktrinasi,correct
reinkarnasi,correct
reintegrasi,correct
reinterpretasi,correct
reinvestasi,correct
reja-reja,correct
rejang,correct
rejasa,correct
rejung,correct
rejuvenasi,correct
rek,correct
reka-reka,correct
reka-rekaan,correct
rekaan,correct
rekahan,correct
rekalkulasi,correct
rekam,correct
rekaman,correct
rekan,correct
rekanalisasi,correct
rekapitalisasi,correct
rekapitulasi,correct
rekarbonasi,correct
rekata,correct
rekayasa,correct
rekayasawan,correct
rekenan,correct
rekening,correct
rekes,correct
reklamasi,correct
reklame,correct
reklasering,correct
reklasifikasi,correct
rekognisi,correct
rekoleksi,correct
rekombinan,correct
rekombinasi,correct
rekomendasi,correct
rekompensi,correct
rekondisi,correct
rekonfu,correct
rekonsiliasi,correct
rekonstruksi,correct
rekonvensi,correct
rekor,correct
rekreasi,correct
rekristalisasi,correct
rekrut,correct
rekrutan,correct
rekrutmen,correct
reksa,correct
rekstok,correct
rektifikasi,correct
rekto,correct
rektofobia,correct
rektor,correct
rektum,correct
rekuiem,correct
rekuisisi,correct
rekuisitor,correct
rel,correct
relai,correct
relaksan,correct
relaksasi,correct
relang,correct
relap,correct
relasi,correct
relativisasi,correct
relativisme,correct
relativitas,correct
relau,correct
relban,correct
relevansi,correct
reli,correct
reliabilitas,correct
relief,correct
religi,correct
religiositas,correct
relik,correct
relikui,correct
relokasi,correct
reluk,correct
relung,correct
rem,correct
rema,correct
remah,correct
remah-remah,correct
remaja,correct
remang,correct
rembang,correct
rembega,correct
rembes,correct
rembesan,correct
rembetan,correct
rembong,correct
rembuk,correct
rembukan,correct
rembulan,correct
remburs,correct
remedi,correct
remediasi,correct
remenia,correct
remi,correct
remigrasi,correct
remiling,correct
remineralisasi,correct
reminisensi,correct
remis,correct
remisi,correct
remo,correct
rempah,correct
rempah-rempah,correct
rempan,correct
rempela,correct
rempelas,correct
rempenai,correct
rempeyek,correct
remujung,correct
remunerasi,correct
remunggai,correct
renah,correct
renaisans,correct
renase,correct
rencah,correct
rencak,correct
rencana,correct
rencang,correct
renceh,correct
renceng,correct
rencengan,correct
rencong,correct
renda,correct
rendahan,correct
rendaman,correct
rendang,correct
rendemen,correct
renegosiasi,correct
renek,correct
renet,correct
reng,correct
rengadean,correct
rengas,correct
rengga,correct
renggam,correct
renggangan,correct
renggat,correct
rengge,correct
rengginang,correct
rengit,correct
rengkahan,correct
rengkam,correct
rengkol,correct
rengkong,correct
rengrengan,correct
renin,correct
renium,correct
renjana,correct
renjatan,correct
renjing,correct
renjis,correct
renkinang,correct
renop,correct
renovasi,correct
renso,correct
renstra,correct
rentabilitas,correct
rentak,correct
rentaka,correct
rental,correct
rentang,correct
rentangan,correct
renten,correct
renteng,correct
rentengan,correct
rentenir,correct
rentet,correct
rentetan,correct
renungan,correct
renvoi,correct
renyai-renyai,correct
renyau,correct
renyut,correct
reofili,correct
reofilia,correct
reofit,correct
reog,correct
reol,correct
reologi,correct
reometri,correct
reoplankton,correct
reorganisasi,correct
reorientasi,correct
reostat,correct
rep-repan,correct
reparasi,correct
repatrian,correct
repatriasi,correct
repelita,correct
repertoar,correct
repeten,correct
repetisi,correct
repetitor,correct
repih,correct
repihan,correct
replik,correct
replika,correct
replikasi,correct
replikon,correct
repok,correct
repolarisasi,correct
reportase,correct
reporter,correct
reposisi,correct
repositori,correct
representasi,correct
represi,correct
represor,correct
reproduksi,correct
reprografi,correct
reprositas,correct
reptil,correct
reptilia,correct
republik,correct
republikan,correct
repuh-repuh,correct
reputasi,correct
reramuan,correct
rerangka,correct
reranting,correct
rerata,correct
rereng,correct
rerenggan,correct
rerimbun,correct
rerongkong,correct
rerotan,correct
rerugi,correct
reruku,correct
rerumputan,correct
reruntuhan,correct
reruntuk,correct
resa,correct
resak,correct
resam,correct
resapan,correct
resbang,correct
resensi,correct
resensor,correct
resep,correct
resepsi,correct
resepsionis,correct
reseptor,correct
reserse,correct
resersir,correct
reservat,correct
reserve,correct
reservoir,correct
reses,correct
resesi,correct
resesif,correct
resi,correct
residen,correct
residental,correct
residivis,correct
residivisme,correct
residu,correct
resilin,correct
resimen,correct
resin,correct
resinifikasi,correct
resinol,correct
resipien,correct
resiprok,correct
resirkulasi,correct
resistans,correct
resistansi,correct
resistat,correct
resistin,correct
resistivitas,correct
resistor,correct
resital,correct
resitasi,correct
resko,correct
reskrim,correct
resmob,correct
resolusi,correct
resonansi,correct
resonator,correct
resor,correct
resorpsi,correct
resorsinol,correct
resosialisasi,correct
respek,correct
respirasi,correct
respirator,correct
responden,correct
respons,correct
responsi,correct
restan,correct
restik,correct
restitusi,correct
resto,correct
restomania,correct
restoran,correct
restorasi,correct
restoratif,correct
restriksi,correct
restrukturisasi,correct
restu,correct
restung,correct
resultan,correct
resume,correct
resurjensi,correct
resus,correct
resveratrol,correct
ret,correct
reta,correct
retail,correct
retak-retak,correct
retakan,correct
retardasi,correct
retas,correct
retasan,correct
retenidos,correct
retensi,correct
retentivitas,correct
retikulosit,correct
retikulum,correct
retina,correct
retinakulum,correct
retinal,correct
retinaldehida,correct
retinitis,correct
retinoblastoma,correct
retinoid,correct
retinopati,correct
retinoskop,correct
retinoskopi,correct
retorika,correct
retorsi,correct
retradisionalisasi,correct
retreatisme,correct
retret,correct
retribusi,correct
retro,correct
retrofili,correct
retrofilia,correct
retrofleksi,correct
retrogradasi,correct
retrogresi,correct
retroretinol,correct
retrospeksi,correct
retroversi,correct
retrovirus,correct
retus,correct
reumatik,correct
reumatisme,correct
reumatismos,correct
reumatoid,correct
reumatologi,correct
reuni,correct
reunifikasi,correct
revaksinasi,correct
revaluasi,correct
revans,correct
reverberasi,correct
reversibilitas,correct
revisi,correct
revisian,correct
revisibilitas,correct
revisionis,correct
revitalisasi,correct
revival,correct
revolusi,correct
revolver,correct
rewanda,correct
rezeki,correct
rezim,correct
riadat,correct
riak,correct
rial,correct
riam,correct
rian,correct
riang-riang,correct
riantana,correct
riap,correct
rias,correct
riasan,correct
riba,correct
ribaan,correct
ribat,correct
ribatat,correct
riben,correct
riboflavin,correct
ribonukleotida,correct
ribosa,correct
ribosom,correct
ribu,correct
ribu-ribu,correct
ribuan,correct
rica,correct
rica-rica,correct
ridan,correct
riding,correct
ridip,correct
rifler,correct
rigiditas,correct
rihlah,correct
rijal,correct
rijalulgaib,correct
rijang,correct
riketsia,correct
rim,correct
rima,correct
rimata,correct
rimba,correct
rimbagan,correct
rimbas,correct
rimbat,correct
rimbawan,correct
rime,correct
rimis,correct
rimpang,correct
rimpel,correct
rimpi,correct
rinai,correct
rinai-rinai,correct
rincis,correct
rincisan,correct
rinduan,correct
ring,correct
ringgi,correct
ringgit,correct
ringin,correct
ringis,correct
ringkasan,correct
ringking,correct
rini,correct
rinitis,correct
rinjing,correct
rinoskop,correct
rintangan,correct
rintihan,correct
rintik,correct
rintik-rintik,correct
rintis,correct
rintisan,correct
riol,correct
rip,correct
ripai,correct
riparian,correct
ripit,correct
ririt,correct
ris,correct
risa,correct
risalah,correct
risban,correct
rise,correct
riset,correct
risikan,correct
risiko,correct
risin,correct
risit,correct
rit,correct
ritase,correct
ritel,correct
ritme,correct
ritsleting,correct
ritual,correct
ritualitas,correct
ritus,correct
riung,correct
riungan,correct
rival,correct
rivalitas,correct
riwan,correct
riwayat,correct
rizoid,correct
rizopterin,correct
rizosfer,correct
rizotomi,correct
rkakl,correct
rkask,correct
rms,correct
rna,correct
robot,correct
robotika,correct
roda,correct
rodat,correct
rodensial,correct
rodentisida,correct
rodi,correct
rodium,correct
rodolit,correct
rodong,correct
rodopsin,correct
roga,correct
roh,correct
rohani,correct
rohaniwan,correct
rohulkudus,correct
rojengan,correct
rok,correct
rokade,correct
roker,correct
roket,correct
roketsonde,correct
roki,correct
rokok,correct
rol,correct
rolet,correct
rolpres,correct
roma,correct
roman,correct
romang,correct
romanistik,correct
romansa,correct
romantikus,correct
romantisisme,correct
rombengan,correct
rombohedron,correct
romboid,correct
rombok,correct
rombong,correct
rombongan,correct
rombus,correct
romol-romol,correct
romong,correct
rompi,correct
rompok,correct
rompyok,correct
romsus,correct
romusa,correct
rona,correct
ronde,correct
rondo,correct
rong,correct
rongga,correct
ronggeng,correct
rongkol,correct
rongkong,correct
rongkongan,correct
rongsokan,correct
rontal,correct
rontek,correct
rontgen,correct
rontog,correct
rontok,correct
roon,correct
rorehe,correct
ros,correct
